,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
03-28,2.9,16.1,19.316666666666666,22.583333333333332,13.216666666666667,10.166666666666666,5.3999999999999995,6.55,15.049999999999999,6.966666666666666,7.183333333333334,1.7166666666666668,12.383333333333333,5.533333333333334,8.9,11.683333333333332,11.549999999999999,10.266666666666666,11.983333333333334,10.633333333333335,5.15,12.799999999999999,4.5,8.5,6.7,15.133333333333333,3.983333333333333,12.783333333333333,9.033333333333333,10.385714285714286,16.214285714285715,6.785714285714286,5.7,4.914285714285714,1.8625,8.0875,10.2375,5.2,11.75,8.4625,7.7125,4.5,15.7,15.2625
03-29,2.95,16.400000000000002,19.466666666666665,22.75,13.316666666666668,9.450000000000001,5.433333333333334,6.55,14.883333333333333,6.816666666666666,7.133333333333333,1.6666666666666667,12.033333333333333,5.1499999999999995,8.866666666666667,11.816666666666668,11.466666666666667,10.35,11.933333333333332,10.566666666666666,5.05,12.450000000000001,4.433333333333333,8.016666666666667,7.416666666666667,15.383333333333333,3.9499999999999997,12.816666666666668,9.066666666666666,10.271428571428572,16.357142857142858,6.8999999999999995,5.285714285714286,5.257142857142857,1.7374999999999998,8.3375,10.0125,5.050000000000001,11.8,8.5,7.5875,4.325,15.95,15.3
03-30,3.0,16.75,19.599999999999998,22.783333333333335,13.366666666666667,9.166666666666666,5.433333333333334,6.6499999999999995,14.616666666666667,6.516666666666666,6.983333333333333,1.5999999999999999,11.666666666666666,4.666666666666667,8.766666666666666,11.833333333333334,11.016666666666666,10.35,12.016666666666666,10.433333333333334,4.866666666666666,12.133333333333333,4.233333333333333,7.383333333333333,7.466666666666668,15.383333333333333,3.8333333333333335,12.883333333333333,9.25,10.485714285714286,16.0,6.514285714285714,4.828571428571428,5.3999999999999995,1.55,8.25,10.2,4.8375,11.75,8.5,7.5375,4.125,16.0875,15.3
03-31,3.0,17.3,19.716666666666665,22.883333333333336,13.316666666666668,8.466666666666667,5.3500000000000005,6.8999999999999995,14.733333333333334,6.133333333333333,6.766666666666667,1.5333333333333332,11.016666666666666,4.433333333333334,8.65,11.616666666666665,11.316666666666668,10.283333333333333,12.200000000000001,10.15,4.5,11.633333333333333,3.983333333333333,6.8,7.666666666666667,15.766666666666666,3.5500000000000003,12.966666666666667,9.316666666666666,10.62857142857143,15.671428571428573,5.942857142857143,4.371428571428572,5.471428571428571,1.4500000000000002,8.125,10.175,4.6375,11.450000000000001,8.6,7.4,3.975,16.2375,15.3625
04-01,3.0500000000000003,17.65,19.76666666666667,22.883333333333336,13.083333333333334,8.466666666666667,5.116666666666666,6.933333333333334,14.816666666666668,5.616666666666667,6.416666666666667,1.4666666666666668,11.35,4.233333333333333,8.549999999999999,11.700000000000001,11.416666666666666,10.466666666666667,12.383333333333333,9.6,4.216666666666667,10.966666666666667,4.033333333333333,6.633333333333333,7.533333333333332,15.883333333333333,3.4166666666666665,12.966666666666667,9.266666666666666,10.685714285714285,15.271428571428572,5.885714285714286,4.085714285714286,5.685714285714285,1.425,7.875,9.9,4.375,11.1125,8.6375,7.1125,3.7125,16.5,15.1375
04-02,2.9000000000000004,17.816666666666666,20.0,22.86666666666667,12.6,8.366666666666667,4.883333333333333,6.8500000000000005,15.033333333333333,5.05,6.233333333333333,1.4166666666666667,11.4,3.9666666666666663,8.416666666666666,11.85,11.4,10.483333333333333,12.483333333333334,9.016666666666667,4.266666666666667,10.433333333333334,4.1000000000000005,6.133333333333333,7.216666666666666,15.899999999999999,3.3166666666666664,12.9,9.5,11.37142857142857,14.928571428571429,5.8428571428571425,3.6000000000000005,5.814285714285715,1.4125,7.4,9.7,4.475,10.962499999999999,8.6625,6.775,3.5374999999999996,17.1,14.6375
04-03,2.95,17.983333333333334,20.183333333333334,22.883333333333336,12.066666666666668,8.283333333333333,4.483333333333333,6.683333333333334,15.116666666666667,4.516666666666667,5.916666666666667,1.3333333333333333,11.116666666666667,4.016666666666667,8.049999999999999,11.783333333333333,11.166666666666666,10.55,12.666666666666666,8.383333333333333,4.316666666666666,9.816666666666666,4.316666666666666,5.533333333333334,7.083333333333333,15.533333333333333,3.15,12.85,9.5,11.428571428571429,14.842857142857143,5.628571428571428,3.2142857142857144,5.814285714285715,1.3375,6.8375,9.5875,4.512499999999999,10.4875,8.7,6.35,3.3125,17.2875,13.8125
04-04,2.975,18.083333333333332,20.4,22.86666666666667,11.616666666666667,7.9333333333333345,4.333333333333333,6.6499999999999995,14.9,4.05,5.466666666666666,1.2666666666666666,10.950000000000001,4.05,7.616666666666667,11.666666666666666,11.1,10.666666666666666,12.733333333333334,7.6000000000000005,4.3,9.083333333333334,4.3999999999999995,4.966666666666667,7.3,15.283333333333331,2.9,12.816666666666668,9.416666666666666,11.528571428571428,14.757142857142856,5.314285714285715,2.9285714285714284,5.799999999999999,1.2125,6.475,9.337499999999999,4.275,10.1375,8.5625,5.975,3.225,17.4625,13.6375
04-05,2.775,18.1,20.4,22.883333333333336,10.85,7.566666666666666,4.1499999999999995,6.3500000000000005,14.25,3.5499999999999994,5.183333333333334,1.2666666666666666,10.85,3.9333333333333336,7.166666666666667,11.466666666666667,11.183333333333335,10.65,12.983333333333333,7.133333333333333,4.316666666666666,8.25,4.533333333333333,4.5,7.283333333333334,15.950000000000001,2.6333333333333333,12.766666666666666,9.283333333333333,11.742857142857144,14.714285714285714,5.271428571428571,2.757142857142857,5.657142857142857,1.1625,6.1625,8.975,4.125,9.95,8.6,6.0,3.2375,17.525,13.825
04-06,2.675,18.333333333333332,20.133333333333333,22.86666666666667,10.116666666666667,7.216666666666666,3.866666666666667,5.816666666666667,13.5,3.1999999999999997,5.116666666666667,1.2666666666666666,10.733333333333334,4.2,6.650000000000001,11.083333333333334,11.25,10.65,12.983333333333334,6.666666666666667,4.416666666666666,7.5,4.933333333333334,4.3,6.866666666666667,16.349999999999998,2.3833333333333333,12.933333333333332,8.9,11.814285714285715,14.671428571428573,5.228571428571429,2.7714285714285714,5.528571428571429,1.1375,5.65,8.6375,3.925,9.6625,8.45,5.9875,3.0749999999999997,17.625,14.0625
04-07,2.4,18.366666666666667,20.2,22.849999999999998,9.433333333333334,7.033333333333334,3.566666666666667,5.733333333333333,12.683333333333332,2.983333333333333,5.133333333333334,1.2333333333333334,10.616666666666667,4.333333333333333,6.3,10.533333333333333,11.200000000000001,10.716666666666667,12.933333333333332,6.283333333333334,4.933333333333334,7.116666666666667,5.033333333333333,3.85,6.633333333333333,16.2,2.1999999999999997,13.016666666666666,8.25,11.785714285714286,14.914285714285715,5.1000000000000005,2.957142857142857,5.228571428571429,1.4875,5.0125,8.35,3.3875,9.1375,8.2125,5.6875,2.6625,17.6,14.025
04-08,2.525,18.416666666666668,20.166666666666668,23.266666666666666,8.716666666666667,7.166666666666667,3.466666666666667,5.716666666666666,11.566666666666668,2.8666666666666667,5.1000000000000005,1.1666666666666667,10.450000000000001,4.416666666666667,6.433333333333334,9.799999999999999,11.283333333333333,10.700000000000001,13.299999999999999,5.683333333333333,4.8999999999999995,6.699999999999999,4.766666666666667,3.516666666666667,6.716666666666666,15.933333333333335,1.9666666666666668,13.216666666666667,8.549999999999999,11.657142857142857,15.085714285714285,4.8428571428571425,2.9,4.757142857142857,1.875,4.3875,8.775,3.3125,8.55,7.725,5.512499999999999,2.25,17.5125,13.9125
04-09,2.375,18.366666666666667,19.916666666666668,23.53333333333333,7.966666666666666,6.933333333333334,3.3166666666666664,5.666666666666667,11.0,2.716666666666667,5.2,1.0833333333333333,10.383333333333333,4.75,6.75,8.783333333333333,11.200000000000001,10.583333333333334,13.416666666666666,5.433333333333334,4.916666666666667,6.433333333333334,4.333333333333333,3.266666666666667,6.833333333333333,16.133333333333333,1.9666666666666668,13.25,8.633333333333333,11.457142857142857,15.1,4.585714285714286,2.842857142857143,4.4,1.75,3.95,8.875,3.0625,8.7125,7.2124999999999995,5.0875,2.0999999999999996,17.275,13.5375
04-10,2.475,18.133333333333333,19.866666666666667,23.96666666666667,7.283333333333334,6.733333333333334,3.016666666666667,5.416666666666667,10.6,2.4499999999999997,5.383333333333333,1.0333333333333334,10.533333333333333,4.766666666666667,6.733333333333333,8.233333333333333,11.25,10.266666666666666,13.483333333333334,5.0,4.916666666666667,6.25,3.9499999999999997,3.1,6.8,16.066666666666666,2.033333333333333,13.316666666666668,8.65,11.242857142857144,15.028571428571428,4.228571428571429,2.771428571428572,4.014285714285714,1.575,3.6875,8.8625,2.8249999999999997,8.8625,6.7125,4.675,2.05,16.525,12.9625
04-11,2.375,17.7,19.916666666666668,23.933333333333337,6.616666666666667,6.3,2.883333333333333,4.616666666666667,10.15,2.4166666666666665,5.516666666666667,0.9666666666666667,10.75,4.533333333333333,6.733333333333334,7.916666666666667,11.299999999999999,10.25,13.433333333333332,4.5,5.316666666666667,5.8,3.5666666666666664,2.8833333333333333,6.583333333333333,16.01666666666667,2.016666666666667,13.25,8.566666666666668,11.114285714285714,14.785714285714286,4.2,2.642857142857143,3.6571428571428575,1.525,3.2875,8.75,2.65,9.1375,6.375,4.4875,2.5125,15.662500000000001,12.2
04-12,2.35,17.533333333333335,19.716666666666665,23.8,6.066666666666667,6.216666666666666,2.8166666666666664,3.8166666666666664,9.783333333333333,2.35,5.5,0.8666666666666667,10.866666666666667,4.2,6.45,7.916666666666667,11.1,10.299999999999999,13.1,3.9166666666666665,5.416666666666667,5.216666666666667,3.183333333333333,2.6,6.183333333333334,15.633333333333333,2.0833333333333335,12.733333333333334,8.25,11.185714285714285,14.428571428571429,4.1571428571428575,2.457142857142857,3.3714285714285714,1.4125,3.0875,8.287500000000001,2.9375,9.225,6.1125,4.225,2.875,15.1125,11.45
04-13,2.35,17.2,19.716666666666665,23.599999999999998,5.3999999999999995,6.2,2.733333333333333,3.25,9.266666666666667,2.2666666666666666,5.400000000000001,0.75,10.833333333333334,3.966666666666667,6.533333333333332,7.95,10.883333333333335,10.366666666666667,12.816666666666668,3.6666666666666665,5.55,4.55,3.1166666666666667,2.35,5.916666666666667,14.983333333333334,2.0833333333333335,12.033333333333333,7.883333333333333,11.085714285714285,14.200000000000001,4.185714285714285,2.3857142857142857,3.1714285714285713,1.2625,2.875,8.475000000000001,2.8625,9.15,5.9375,4.0875,3.125,14.9875,10.899999999999999
04-14,2.325,17.016666666666666,19.65,22.900000000000002,4.8500000000000005,6.233333333333334,2.4666666666666663,2.716666666666667,8.583333333333334,2.1666666666666665,5.366666666666667,0.65,10.783333333333333,3.716666666666667,6.616666666666667,7.75,10.933333333333332,10.35,12.666666666666666,3.533333333333333,5.566666666666666,3.716666666666667,3.266666666666667,2.2666666666666666,5.883333333333334,14.549999999999999,1.95,11.1,8.066666666666666,10.785714285714286,14.185714285714285,4.171428571428572,2.2857142857142856,2.914285714285714,1.3875,2.825,8.6125,2.675,9.087499999999999,5.6,4.0125,3.4625,14.75,10.549999999999999
04-15,2.175,16.816666666666666,19.48333333333333,22.45,4.333333333333333,6.233333333333334,2.1833333333333336,2.35,7.75,2.0166666666666666,5.3999999999999995,0.5333333333333333,10.766666666666666,3.25,6.583333333333333,7.45,10.65,10.383333333333333,12.316666666666668,3.233333333333333,5.3,3.616666666666667,3.15,2.25,5.566666666666666,13.616666666666667,1.8999999999999997,11.1,8.416666666666666,10.4,14.014285714285716,4.142857142857143,2.2714285714285714,2.685714285714286,1.375,2.95,8.6125,2.4124999999999996,8.8875,5.4125,3.9,3.5125,14.375,10.3875
04-16,2.025,16.416666666666668,19.016666666666666,21.75,3.85,6.266666666666667,1.8333333333333333,1.9500000000000002,7.116666666666667,1.9000000000000001,5.433333333333334,0.3833333333333333,10.466666666666667,2.9166666666666665,6.550000000000001,7.3500000000000005,9.799999999999999,10.25,11.75,2.9166666666666665,5.033333333333332,3.8499999999999996,3.233333333333333,2.15,5.05,13.683333333333332,1.6666666666666667,10.966666666666667,8.4,9.757142857142856,13.342857142857143,3.9714285714285715,2.2714285714285714,2.4571428571428577,1.325,2.9625000000000004,8.2875,2.55,8.7625,5.325,3.7249999999999996,3.4625,13.5625,10.0375
04-17,1.8,15.950000000000001,21.82,21.083333333333332,3.4499999999999997,6.3,1.5166666666666666,1.7666666666666668,6.45,1.8333333333333333,5.466666666666666,0.2333333333333333,10.266666666666667,2.6,6.533333333333334,7.3999999999999995,8.966666666666667,10.116666666666667,11.033333333333333,2.6333333333333333,4.583333333333333,4.116666666666667,3.6666666666666665,2.2666666666666666,4.75,13.716666666666667,1.45,10.5,8.233333333333333,9.200000000000001,12.842857142857143,3.628571428571429,2.2714285714285714,2.1285714285714286,1.2249999999999999,2.8375,7.675000000000001,2.6624999999999996,8.5,4.9625,3.425,3.2,13.3875,9.825
04-18,1.6749999999999998,15.5,21.54,20.966666666666665,3.216666666666667,6.333333333333333,1.5,1.5666666666666667,5.666666666666667,1.7833333333333332,5.466666666666666,0.19999999999999998,10.416666666666666,2.216666666666667,6.533333333333334,7.666666666666667,8.15,9.95,10.266666666666667,2.4499999999999997,4.183333333333334,4.3,3.6999999999999997,2.35,4.766666666666667,13.733333333333334,1.8833333333333335,9.883333333333333,7.833333333333333,8.428571428571429,12.857142857142858,3.3714285714285714,2.2857142857142856,1.942857142857143,1.075,2.6125,7.3375,2.5375,7.95,4.4875,3.0250000000000004,3.0,13.5875,9.5125
04-19,1.825,15.1,21.119999999999997,20.866666666666667,3.233333333333333,6.133333333333333,1.4833333333333332,1.4666666666666668,5.116666666666667,1.6500000000000001,5.166666666666667,0.15,10.5,1.7666666666666666,6.483333333333334,7.816666666666667,7.150000000000001,9.683333333333332,9.633333333333333,2.35,4.366666666666666,4.416666666666667,3.566666666666667,2.4166666666666665,4.966666666666666,13.483333333333334,1.8166666666666667,9.466666666666667,7.266666666666667,7.542857142857144,12.728571428571428,3.042857142857143,2.3428571428571425,1.7285714285714289,0.85,2.4,6.975,2.475,7.2875,4.175,2.7375,3.0374999999999996,13.587499999999999,9.15
04-20,2.125,14.733333333333334,20.6,20.783333333333335,3.3333333333333335,5.666666666666667,1.4000000000000001,1.4666666666666668,4.6000000000000005,1.55,5.1,0.03333333333333333,10.183333333333334,1.3499999999999999,7.066666666666667,7.883333333333333,6.3999999999999995,9.200000000000001,9.133333333333333,2.2333333333333334,4.783333333333333,4.433333333333334,3.1833333333333336,2.6166666666666667,5.716666666666666,12.716666666666667,1.8499999999999999,9.583333333333334,6.599999999999999,6.871428571428572,12.700000000000001,2.442857142857143,2.314285714285714,1.5571428571428572,0.725,2.1875,6.925,2.3875,6.8125,3.9,2.5625,2.9,13.5875,8.525
04-21,1.875,14.25,19.92,20.416666666666668,3.6666666666666665,5.1000000000000005,1.25,1.45,4.116666666666667,1.4000000000000001,5.016666666666667,0.03333333333333333,9.666666666666666,1.1333333333333333,7.266666666666667,7.833333333333333,5.8999999999999995,8.633333333333333,9.033333333333333,2.1333333333333333,4.683333333333334,4.266666666666667,3.0666666666666664,3.016666666666667,5.733333333333334,11.916666666666666,1.883333333333333,9.65,5.866666666666667,6.557142857142857,12.9,1.8714285714285714,2.1714285714285713,1.3714285714285717,0.6125,1.9375,6.7625,2.15,6.375,3.5999999999999996,2.5625,2.9625,13.525,7.825
04-22,1.725,13.4,18.94,19.75,3.6500000000000004,4.883333333333334,1.1500000000000001,1.45,4.05,1.3,4.816666666666666,0.03333333333333333,9.15,1.05,6.95,7.683333333333334,5.266666666666667,7.883333333333334,8.833333333333334,2.033333333333333,4.566666666666666,3.85,3.016666666666667,2.8333333333333335,5.3999999999999995,10.700000000000001,2.033333333333333,9.466666666666667,5.016666666666667,6.942857142857143,12.799999999999999,1.2571428571428573,2.085714285714286,1.5714285714285714,0.5,2.0375,6.4,1.8875,5.762499999999999,3.225,2.3625,3.0124999999999997,13.0,7.3125
04-23,1.575,12.683333333333332,17.979999999999997,19.183333333333334,3.733333333333333,4.75,1.05,1.45,3.8666666666666667,1.3166666666666667,4.633333333333334,0.0,9.116666666666667,1.0166666666666666,6.666666666666667,7.066666666666666,5.483333333333333,7.1499999999999995,8.616666666666665,2.033333333333333,4.4,3.7000000000000006,2.75,2.65,5.016666666666667,10.033333333333333,2.033333333333333,9.283333333333333,4.583333333333333,6.700000000000001,12.6,0.8285714285714285,1.9142857142857144,1.5142857142857145,0.3875,2.3375,6.0625,1.7375,5.1375,2.8875,2.175,3.0,12.55,6.6875
04-24,1.45,12.033333333333333,17.94,18.883333333333333,3.8000000000000003,4.6499999999999995,0.8833333333333333,1.45,3.983333333333333,1.3333333333333333,4.666666666666667,0.0,9.049999999999999,1.0666666666666667,6.25,6.683333333333334,5.416666666666667,7.266666666666667,8.133333333333333,2.0166666666666666,4.1000000000000005,3.516666666666667,2.533333333333333,2.5833333333333335,5.283333333333333,9.683333333333334,1.866666666666667,9.35,4.483333333333333,6.385714285714286,12.799999999999999,0.6142857142857142,1.7428571428571427,1.4571428571428573,0.46249999999999997,2.45,6.825,1.55,4.725,2.525,2.0125,2.9,12.125,5.9875
04-25,1.4,11.333333333333334,18.080000000000002,18.816666666666666,3.866666666666667,4.633333333333334,0.7166666666666667,1.5333333333333334,4.0,1.3,4.85,0.0,8.716666666666667,1.1333333333333333,6.016666666666666,6.233333333333333,5.366666666666667,7.166666666666667,7.3,1.9333333333333333,3.8000000000000003,3.216666666666667,2.6,2.5,5.116666666666667,9.283333333333333,1.6333333333333335,9.15,4.066666666666666,6.042857142857143,13.142857142857142,0.38571428571428573,1.5285714285714285,1.4857142857142858,0.5875,2.925,6.7375,1.2875,4.3625,2.175,2.0875,2.7,11.725,5.6375
04-26,1.375,10.9,18.16,18.750000000000004,3.866666666666667,4.683333333333334,0.45,1.4166666666666667,4.05,1.2166666666666666,5.166666666666667,0.0,8.283333333333333,1.366666666666667,5.683333333333334,5.683333333333334,4.983333333333333,6.883333333333333,6.8500000000000005,1.75,3.4000000000000004,3.0,2.65,2.3666666666666667,4.7,8.566666666666668,1.3,8.733333333333333,3.85,5.371428571428572,13.200000000000001,0.2714285714285714,1.2857142857142858,1.5142857142857142,0.5125000000000001,2.6375,7.0625,0.9875,4.025,1.7375,2.2375,2.4625000000000004,11.0,5.425000000000001
04-27,1.275,10.183333333333334,17.94,18.583333333333332,3.616666666666667,4.666666666666667,0.18333333333333335,1.25,4.05,1.0333333333333334,5.3,0.0,7.933333333333333,1.3666666666666665,5.516666666666667,5.466666666666666,4.716666666666667,6.233333333333333,6.25,1.5,3.0,3.0,2.6666666666666665,2.2333333333333334,4.516666666666667,7.75,1.1333333333333333,7.966666666666666,3.533333333333333,5.042857142857143,13.2,0.21428571428571427,1.042857142857143,1.7714285714285711,0.425,2.6125,6.925,0.6375,3.6875,1.5125,2.2375,2.1374999999999997,10.025,5.137499999999999
04-28,0.9,9.783333333333333,17.62,21.939999999999998,3.3000000000000003,4.533333333333333,0.06666666666666667,1.0999999999999999,4.016666666666667,1.0333333333333332,5.283333333333333,0.0,7.533333333333334,1.3,5.366666666666667,5.083333333333333,4.566666666666667,5.733333333333334,6.233333333333334,1.4000000000000001,2.8166666666666664,2.8166666666666664,2.716666666666667,2.183333333333333,4.266666666666667,6.983333333333333,0.8666666666666667,7.25,3.35,5.214285714285714,13.242857142857142,0.15714285714285717,0.9428571428571428,1.6,0.3,2.5875,6.8625,0.5625,3.5374999999999996,1.25,2.075,1.9125,9.1375,4.775
04-29,0.75,9.0,17.4,18.2,2.966666666666667,4.3999999999999995,0.0,0.9333333333333332,3.8333333333333335,1.05,5.25,0.0,7.216666666666666,1.2166666666666666,5.6499999999999995,4.6499999999999995,4.7,5.083333333333333,6.316666666666666,1.3333333333333333,2.5,2.516666666666667,2.75,2.216666666666667,3.8833333333333333,6.1499999999999995,0.6166666666666667,6.716666666666666,3.233333333333333,5.385714285714286,13.485714285714286,0.05714285714285715,0.7714285714285715,1.5142857142857145,0.125,2.6624999999999996,6.6625,0.55,3.45,1.025,1.7875,1.8250000000000002,8.25,4.65
04-30,0.6,8.0,14.383333333333333,18.25,2.4666666666666663,4.083333333333333,0.0,0.9,3.3000000000000003,0.9833333333333334,5.133333333333334,0.0,7.033333333333334,1.1833333333333333,5.516666666666667,4.233333333333333,4.95,4.483333333333333,6.216666666666666,1.1666666666666667,2.216666666666667,2.5,2.783333333333333,2.1166666666666667,3.566666666666667,5.216666666666667,0.3666666666666667,6.916666666666667,3.1166666666666667,5.485714285714287,13.485714285714286,0.0,0.7000000000000001,1.3571428571428572,0.0,2.5875,6.375,0.5875,3.45,0.85,1.4375,1.65,7.4125,4.5
05-01,0.45,7.316666666666666,14.433333333333332,18.233333333333334,2.1666666666666665,3.8333333333333335,0.0,0.9,2.8333333333333335,0.85,5.0,0.0,6.666666666666667,1.1500000000000001,5.3500000000000005,3.85,5.016666666666667,4.0,6.0,0.9166666666666666,2.216666666666667,2.6,2.65,1.8666666666666665,3.15,4.633333333333334,0.15,7.016666666666667,3.033333333333333,5.485714285714286,13.457142857142857,0.0,0.6428571428571429,1.2428571428571427,0.0,2.4875,6.025,0.6375,3.3875,0.775,1.2125,1.6125,6.5125,4.2625
05-02,0.25,6.366666666666667,14.1,18.0,1.8166666666666667,3.1666666666666665,0.0,0.85,2.3666666666666667,0.7166666666666667,5.15,0.0,6.216666666666666,1.0833333333333333,5.5,3.6833333333333336,4.916666666666667,3.5833333333333335,6.366666666666667,0.6333333333333333,2.1999999999999997,2.2333333333333334,2.4333333333333336,1.6333333333333335,2.966666666666667,4.45,0.11666666666666665,6.683333333333334,2.8166666666666664,5.371428571428572,13.228571428571428,0.0,0.5571428571428572,1.2142857142857142,0.0,2.3625,5.5375,0.5625,3.2625,0.6625,1.1375,1.5625,5.875,4.15
05-03,0.1,5.483333333333333,13.699999999999998,17.73333333333333,1.5999999999999999,2.9333333333333336,0.0,0.7000000000000001,2.0,0.45,5.0,0.0,6.233333333333334,1.0,5.166666666666667,3.5,4.666666666666667,3.233333333333333,7.1000000000000005,0.31666666666666665,2.1666666666666665,2.1,2.433333333333333,1.3666666666666665,2.8333333333333335,4.1000000000000005,0.09999999999999999,6.283333333333334,2.6666666666666665,4.785714285714286,12.957142857142856,0.0,0.4571428571428572,1.1714285714285713,0.0,2.1625,5.0375,0.45,3.025,0.5625,1.1125,1.7875,5.1375,3.975
05-04,0.0,4.866666666666667,13.216666666666667,17.666666666666668,1.45,2.9333333333333336,0.0,0.6166666666666667,1.5999999999999999,0.15,4.766666666666667,0.0,6.533333333333332,0.8166666666666668,5.016666666666667,3.266666666666666,4.216666666666667,2.966666666666667,7.216666666666666,0.049999999999999996,2.0,2.0166666666666666,2.783333333333333,1.0666666666666667,2.733333333333333,3.8000000000000003,0.09999999999999999,5.7,2.5,4.357142857142857,12.471428571428572,0.0,0.35714285714285715,1.1428571428571428,0.0,1.8875,4.8375,0.2875,2.725,0.475,1.025,1.575,4.85,4.075
05-05,0.0,4.4,13.35,17.566666666666666,1.3,3.366666666666667,0.0,0.5,1.3833333333333335,0.0,4.233333333333333,0.0,6.433333333333334,0.5833333333333334,5.05,2.983333333333333,3.75,2.716666666666667,7.083333333333333,0.0,1.8333333333333333,1.8666666666666665,2.6666666666666665,0.7999999999999999,2.5500000000000003,3.4499999999999997,0.08333333333333333,4.983333333333333,2.066666666666667,4.257142857142857,11.642857142857142,0.0,0.21428571428571427,1.0,0.0,1.575,4.6,0.1125,2.375,0.3625,0.925,1.2625,4.9125,4.262499999999999
05-06,0.0,3.8333333333333335,13.200000000000001,17.5,1.0333333333333334,3.4333333333333336,0.0,0.8666666666666666,1.0833333333333333,0.0,3.9499999999999997,0.0,6.599999999999999,0.3833333333333333,5.349999999999999,2.6166666666666667,3.3333333333333335,2.6166666666666667,6.666666666666667,0.0,1.6500000000000001,1.6333333333333335,2.5833333333333335,0.5666666666666667,2.466666666666667,3.0666666666666664,0.049999999999999996,4.2,1.8,4.085714285714286,10.771428571428572,0.0,0.09999999999999999,1.0,0.0,1.3,4.3625,0.0,2.1375,0.3,0.75,0.8875000000000001,5.0,4.4625
05-07,0.0,3.4333333333333336,12.950000000000001,17.433333333333334,0.7666666666666666,3.5666666666666664,0.0,0.6666666666666666,0.8333333333333334,0.0,3.516666666666667,0.0,6.616666666666667,0.16666666666666666,5.383333333333333,2.3666666666666667,2.9333333333333336,2.5,6.366666666666667,0.0,1.4000000000000001,1.6333333333333335,2.466666666666667,0.3333333333333333,2.4499999999999997,2.75,0.0,3.7999999999999994,1.7166666666666668,3.8285714285714287,9.985714285714286,0.0,0.04285714285714286,0.9857142857142858,0.0,0.9875,3.8625,0.0,1.8625,0.1375,0.625,0.6375,4.9,4.5875
05-08,0.0,3.216666666666667,12.816666666666668,16.95,0.5166666666666667,3.533333333333333,0.0,0.6,0.5,0.0,3.3166666666666664,0.0,6.7,0.0,5.183333333333334,2.283333333333333,2.4666666666666663,2.3666666666666667,6.2,0.0,1.1166666666666667,1.5666666666666667,2.9,0.11666666666666665,2.3666666666666667,2.433333333333333,0.0,3.5,1.5999999999999999,3.5714285714285716,9.928571428571429,0.0,0.0,0.8857142857142858,0.0,0.6625,3.5875,0.0,1.6125,0.0125,0.5625,0.8375,4.675,4.5125
05-09,0.0,3.1666666666666665,12.85,16.150000000000002,0.3833333333333333,3.5500000000000003,0.0,0.48333333333333334,0.19999999999999998,0.0,3.266666666666667,0.0,6.55,0.0,4.883333333333334,2.15,1.95,2.466666666666667,6.1000000000000005,0.0,0.8166666666666668,1.5333333333333332,2.9000000000000004,0.0,2.433333333333333,2.3666666666666667,0.0,3.4333333333333336,1.45,3.2857142857142856,9.957142857142857,0.0,0.0,0.8571428571428571,0.0,0.575,3.3375000000000004,0.0,1.4,0.0,0.5,0.775,4.475,4.3125
05-10,0.0,2.9166666666666665,13.033333333333333,15.300000000000002,0.45,3.6833333333333336,0.0,0.16666666666666666,0.03333333333333333,0.0,3.3499999999999996,0.0,5.833333333333333,0.0,4.383333333333334,2.033333333333333,1.6666666666666667,2.6166666666666667,5.866666666666667,0.016666666666666666,0.5333333333333333,1.5,2.716666666666667,0.16666666666666666,2.4833333333333334,2.15,0.0,3.15,1.3,3.3428571428571425,10.014285714285714,0.0,0.0,0.8714285714285713,0.0,0.525,2.8125,0.0,1.175,0.0,0.425,0.825,4.2125,3.975
05-11,0.0,2.8166666666666664,13.049999999999999,14.383333333333333,0.4666666666666666,3.6833333333333336,0.0,0.0,0.049999999999999996,0.0,3.233333333333333,0.0,4.916666666666667,0.0,4.366666666666666,1.8333333333333333,1.3499999999999999,2.6333333333333333,5.483333333333333,0.0,0.21666666666666667,1.3833333333333335,2.533333333333333,0.23333333333333336,2.6666666666666665,1.8833333333333335,0.0,2.866666666666667,1.1500000000000001,3.557142857142857,9.271428571428572,0.0,0.0,0.8428571428571429,0.0,0.4,2.35,0.0,0.8875000000000001,0.0,0.35,0.825,3.875,3.5875
05-12,0.0,2.716666666666667,13.083333333333334,13.15,0.4166666666666667,3.5333333333333337,0.0,0.0,0.0,0.016666666666666666,3.216666666666667,0.0,4.033333333333334,0.0,4.416666666666667,1.5999999999999999,1.0666666666666667,2.6166666666666667,5.05,0.0,0.0,1.1666666666666667,2.4499999999999997,0.26666666666666666,2.65,1.6166666666666665,0.0,2.8333333333333335,1.0333333333333334,3.5,8.314285714285715,0.0,0.0,0.7428571428571429,0.0,0.2375,2.1125,0.0,0.525,0.0,0.2125,0.775,3.3875,3.1
